question_id,judge_item_ids,judge_pair_ids,judge_splits,judge_orderings,judge_gold_labels,judge_n_pair_items,judge_difficulty_meta,judge_difficulty,judge_difficulty_centered,judge_difficulty_pair_sd,judge_difficulty_laplace_se,judge_difficulty_centered_laplace_se,judge_dominant_factors,judge_scores
abc388_g,"['claude_4_opus:abc388_g:175:bwd', 'gemini_2.5_flash:abc388_g:265:fwd', 'qwen3_235b:abc388_g:190:bwd', 'gemini_2.5_flash_lite:abc388_g:353:bwd', 'gemini_2.5_pro:abc388_g:244:bwd']","['claude_4_opus:abc388_g:175', 'gemini_2.5_flash:abc388_g:265', 'qwen3_235b:abc388_g:190', 'gemini_2.5_flash_lite:abc388_g:353', 'gemini_2.5_pro:abc388_g:244']","['claude_4_opus', 'gemini_2.5_flash', 'gemini_2.5_flash_lite', 'gemini_2.5_pro', 'qwen3_235b']","['bwd', 'fwd']","{'claude_4_opus:abc388_g:175:bwd': 'B', 'gemini_2.5_flash:abc388_g:265:fwd': 'A', 'qwen3_235b:abc388_g:190:bwd': 'B', 'gemini_2.5_flash_lite:abc388_g:353:bwd': 'B', 'gemini_2.5_pro:abc388_g:244:bwd': 'B'}",5,medium,-2.642321854829788,-1.006570053100586,3.3370022246675957,2.5976909444327463,2.596722023229178,"{'claude_4_opus:abc388_g:175:bwd': 'factor_1', 'gemini_2.5_flash:abc388_g:265:fwd': 'factor_1', 'qwen3_235b:abc388_g:190:bwd': 'factor_1', 'gemini_2.5_flash_lite:abc388_g:353:bwd': 'factor_1', 'gemini_2.5_pro:abc388_g:244:bwd': 'factor_1'}","{'claude_haiku_4_5': 1.0, 'mistral_14b': 0.8, 'mistral_3b': 0.5, 'mistral_8b': 0.4, 'qwen3_5_0_8b': 0.4, 'qwen3_5_27b': 0.8, 'qwen3_5_2b': 0.8, 'qwen3_5_4b': 0.8, 'qwen3_5_9b': 0.8}"
3682,"['claude_3.7_sonnet:3682:76:bwd', 'claude_4_sonnet:3682:101:fwd']","['claude_3.7_sonnet:3682:76', 'claude_4_sonnet:3682:101']","['claude_3.7_sonnet', 'claude_4_sonnet']","['bwd', 'fwd']","{'claude_3.7_sonnet:3682:76:bwd': 'B', 'claude_4_sonnet:3682:101:fwd': 'A'}",2,easy,-3.4223763197660446,-1.786624550819397,5.446734170814411,7.206468423629335,7.203280753075681,"{'claude_3.7_sonnet:3682:76:bwd': 'factor_1', 'claude_4_sonnet:3682:101:fwd': 'factor_1'}","{'claude_haiku_4_5': 1.0, 'mistral_14b': 0.5, 'mistral_3b': 0.5, 'mistral_8b': 0.5, 'qwen3_5_0_8b': 0.5, 'qwen3_5_27b': 1.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0}"
abc380_c,"['gemini_2.5_flash_lite:abc380_c:330:bwd', 'claude_4_sonnet:abc380_c:239:fwd']","['gemini_2.5_flash_lite:abc380_c:330', 'claude_4_sonnet:abc380_c:239']","['claude_4_sonnet', 'gemini_2.5_flash_lite']","['bwd', 'fwd']","{'gemini_2.5_flash_lite:abc380_c:330:bwd': 'B', 'claude_4_sonnet:abc380_c:239:fwd': 'A'}",2,easy,-1.1386906802654266,0.49706119298934937,2.211604709335072,2.7262229712496953,2.7255614542247857,"{'gemini_2.5_flash_lite:abc380_c:330:bwd': 'factor_1', 'claude_4_sonnet:abc380_c:239:fwd': 'factor_1'}","{'claude_haiku_4_5': 1.0, 'mistral_14b': 0.5, 'mistral_3b': 0.5, 'mistral_8b': 0.5, 'qwen3_5_0_8b': 0.5, 'qwen3_5_27b': 1.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 0.5, 'qwen3_5_9b': 0.5}"
2784,"['gemini_2.5_flash_lite:2784:3:bwd', 'claude_3.7_sonnet:2784:5:fwd', 'claude_4_sonnet:2784:1:fwd']","['gemini_2.5_flash_lite:2784:3', 'claude_3.7_sonnet:2784:5', 'claude_4_sonnet:2784:1']","['claude_3.7_sonnet', 'claude_4_sonnet', 'gemini_2.5_flash_lite']","['bwd', 'fwd']","{'gemini_2.5_flash_lite:2784:3:bwd': 'B', 'claude_3.7_sonnet:2784:5:fwd': 'A', 'claude_4_sonnet:2784:1:fwd': 'A'}",3,easy,-0.8136431177457174,0.8221087058385214,2.0152725325078884,2.6954948186699865,2.694641033564018,"{'gemini_2.5_flash_lite:2784:3:bwd': 'factor_1', 'claude_3.7_sonnet:2784:5:fwd': 'factor_1', 'claude_4_sonnet:2784:1:fwd': 'factor_1'}","{'claude_haiku_4_5': 0.6666666666666666, 'mistral_14b': 0.3333333333333333, 'mistral_3b': 0.6666666666666666, 'mistral_8b': 0.6666666666666666, 'qwen3_5_0_8b': 0.6666666666666666, 'qwen3_5_27b': 0.6666666666666666, 'qwen3_5_2b': 0.6666666666666666, 'qwen3_5_4b': 0.3333333333333333, 'qwen3_5_9b': 0.6666666666666666}"
abc342_d,"['qwen3_235b:abc342_d:134:bwd', 'claude_4_sonnet:abc342_d:185:fwd', 'claude_3.7_sonnet:abc342_d:126:fwd']","['qwen3_235b:abc342_d:134', 'claude_4_sonnet:abc342_d:185', 'claude_3.7_sonnet:abc342_d:126']","['claude_3.7_sonnet', 'claude_4_sonnet', 'qwen3_235b']","['bwd', 'fwd']","{'qwen3_235b:abc342_d:134:bwd': 'B', 'claude_4_sonnet:abc342_d:185:fwd': 'A', 'claude_3.7_sonnet:abc342_d:126:fwd': 'A'}",3,easy,-5.562937468290329,-3.927185614903768,9.656540576370091,2.592061647523083,2.591274079947484,"{'qwen3_235b:abc342_d:134:bwd': 'factor_1', 'claude_4_sonnet:abc342_d:185:fwd': 'factor_1', 'claude_3.7_sonnet:abc342_d:126:fwd': 'factor_1'}","{'claude_haiku_4_5': 1.0, 'mistral_14b': 0.6666666666666666, 'mistral_3b': 0.6666666666666666, 'mistral_8b': 0.3333333333333333, 'qwen3_5_0_8b': 0.6666666666666666, 'qwen3_5_27b': 0.6666666666666666, 'qwen3_5_2b': 0.6666666666666666, 'qwen3_5_4b': 0.3333333333333333, 'qwen3_5_9b': 0.6666666666666666}"
abc388_e,"['gemini_2.5_flash_lite:abc388_e:352:bwd', 'claude_4_opus:abc388_e:174:bwd', 'gemini_2.5_flash:abc388_e:263:fwd']","['gemini_2.5_flash_lite:abc388_e:352', 'claude_4_opus:abc388_e:174', 'gemini_2.5_flash:abc388_e:263']","['claude_4_opus', 'gemini_2.5_flash', 'gemini_2.5_flash_lite']","['bwd', 'fwd']","{'gemini_2.5_flash_lite:abc388_e:352:bwd': 'B', 'claude_4_opus:abc388_e:174:bwd': 'B', 'gemini_2.5_flash:abc388_e:263:fwd': 'A'}",3,medium,-0.47021273771921795,1.1655391057332356,1.2199731481255986,3.0684733720818596,3.06739008694893,"{'gemini_2.5_flash_lite:abc388_e:352:bwd': 'factor_1', 'claude_4_opus:abc388_e:174:bwd': 'factor_1', 'gemini_2.5_flash:abc388_e:263:fwd': 'factor_1'}","{'claude_haiku_4_5': 1.0, 'mistral_14b': 0.3333333333333333, 'mistral_3b': 0.3333333333333333, 'mistral_8b': 0.3333333333333333, 'qwen3_5_0_8b': 0.3333333333333333, 'qwen3_5_27b': 0.6666666666666666, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 0.6666666666666666, 'qwen3_5_9b': 0.6666666666666666}"
abc311_e,"['gemini_2.5_flash_lite:abc311_e:194:bwd', 'claude_3.7_sonnet:abc311_e:99:fwd', 'claude_4_sonnet:abc311_e:144:bwd', 'gemini_2.5_flash:abc311_e:369:fwd', 'claude_4_opus:abc311_e:101:fwd']","['gemini_2.5_flash_lite:abc311_e:194', 'claude_3.7_sonnet:abc311_e:99', 'claude_4_sonnet:abc311_e:144', 'gemini_2.5_flash:abc311_e:369', 'claude_4_opus:abc311_e:101']","['claude_3.7_sonnet', 'claude_4_opus', 'claude_4_sonnet', 'gemini_2.5_flash', 'gemini_2.5_flash_lite']","['bwd', 'fwd']","{'gemini_2.5_flash_lite:abc311_e:194:bwd': 'B', 'claude_3.7_sonnet:abc311_e:99:fwd': 'A', 'claude_4_sonnet:abc311_e:144:bwd': 'B', 'gemini_2.5_flash:abc311_e:369:fwd': 'A', 'claude_4_opus:abc311_e:101:fwd': 'A'}",5,medium,-1.8078024506568908,-0.1720506191253662,2.273904005807486,1.780293704411061,1.7798359580378686,"{'gemini_2.5_flash_lite:abc311_e:194:bwd': 'factor_1', 'claude_3.7_sonnet:abc311_e:99:fwd': 'factor_1', 'claude_4_sonnet:abc311_e:144:bwd': 'factor_1', 'gemini_2.5_flash:abc311_e:369:fwd': 'factor_1', 'claude_4_opus:abc311_e:101:fwd': 'factor_1'}","{'claude_haiku_4_5': 0.8, 'mistral_14b': 0.4, 'mistral_3b': 1.0, 'mistral_8b': 0.6, 'qwen3_5_0_8b': 0.6, 'qwen3_5_27b': 1.0, 'qwen3_5_2b': 0.6, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0}"
abc395_f,"['gemini_2.5_pro:abc395_f:247:bwd', 'gemini_2.5_flash_lite:abc395_f:369:fwd', 'claude_3.7_sonnet:abc395_f:168:fwd', 'claude_4_sonnet:abc395_f:260:fwd', 'claude_4_opus:abc395_f:182:fwd']","['gemini_2.5_pro:abc395_f:247', 'gemini_2.5_flash_lite:abc395_f:369', 'claude_3.7_sonnet:abc395_f:168', 'claude_4_sonnet:abc395_f:260', 'claude_4_opus:abc395_f:182']","['claude_3.7_sonnet', 'claude_4_opus', 'claude_4_sonnet', 'gemini_2.5_flash_lite', 'gemini_2.5_pro']","['bwd', 'fwd']","{'gemini_2.5_pro:abc395_f:247:bwd': 'B', 'gemini_2.5_flash_lite:abc395_f:369:fwd': 'A', 'claude_3.7_sonnet:abc395_f:168:fwd': 'A', 'claude_4_sonnet:abc395_f:260:fwd': 'A', 'claude_4_opus:abc395_f:182:fwd': 'A'}",5,medium,-4.43050240278244,-2.794750618934631,4.1433030082219,2.1711697539226718,2.1704561102508455,"{'gemini_2.5_pro:abc395_f:247:bwd': 'factor_1', 'gemini_2.5_flash_lite:abc395_f:369:fwd': 'factor_1', 'claude_3.7_sonnet:abc395_f:168:fwd': 'factor_1', 'claude_4_sonnet:abc395_f:260:fwd': 'factor_1', 'claude_4_opus:abc395_f:182:fwd': 'factor_1'}","{'claude_haiku_4_5': 0.8, 'mistral_14b': 0.8, 'mistral_3b': 1.0, 'mistral_8b': 0.8, 'qwen3_5_0_8b': 0.8, 'qwen3_5_27b': 0.6, 'qwen3_5_2b': 0.6, 'qwen3_5_4b': 0.2, 'qwen3_5_9b': 0.6}"
3361,"['claude_3.7_sonnet:3361:215:bwd', 'gemini_2.5_flash_lite:3361:65:fwd']","['claude_3.7_sonnet:3361:215', 'gemini_2.5_flash_lite:3361:65']","['claude_3.7_sonnet', 'gemini_2.5_flash_lite']","['bwd', 'fwd']","{'claude_3.7_sonnet:3361:215:bwd': 'B', 'gemini_2.5_flash_lite:3361:65:fwd': 'A'}",2,hard,0.03692196309566498,1.6726738214492798,0.5022773121084536,3.371763885418945,3.3706736507122947,"{'claude_3.7_sonnet:3361:215:bwd': 'factor_1', 'gemini_2.5_flash_lite:3361:65:fwd': 'factor_1'}","{'claude_haiku_4_5': 0.5, 'mistral_14b': 0.0, 'mistral_3b': 0.5, 'mistral_8b': 0.5, 'qwen3_5_0_8b': 0.5, 'qwen3_5_27b': 1.0, 'qwen3_5_2b': 0.5, 'qwen3_5_4b': 0.5, 'qwen3_5_9b': 1.0}"
abc375_g,"['qwen3_235b:abc375_g:162:bwd', 'gemini_2.5_flash:abc375_g:228:bwd', 'gemini_2.5_pro:abc375_g:136:bwd']","['qwen3_235b:abc375_g:162', 'gemini_2.5_flash:abc375_g:228', 'gemini_2.5_pro:abc375_g:136']","['gemini_2.5_flash', 'gemini_2.5_pro', 'qwen3_235b']",['bwd'],"{'qwen3_235b:abc375_g:162:bwd': 'B', 'gemini_2.5_flash:abc375_g:228:bwd': 'B', 'gemini_2.5_pro:abc375_g:136:bwd': 'B'}",3,medium,0.1921849623322487,1.8279367685317993,0.15965479535849808,4.03758956934884,4.035955039978789,"{'qwen3_235b:abc375_g:162:bwd': 'factor_1', 'gemini_2.5_flash:abc375_g:228:bwd': 'factor_1', 'gemini_2.5_pro:abc375_g:136:bwd': 'factor_1'}","{'claude_haiku_4_5': 1.0, 'mistral_14b': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_27b': 1.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0}"
abc311_d,"['gemini_2.5_flash:abc311_d:145:bwd', 'claude_4_sonnet:abc311_d:143:bwd', 'gemini_2.5_flash_lite:abc311_d:193:fwd', 'claude_3.7_sonnet:abc311_d:98:fwd']","['gemini_2.5_flash:abc311_d:145', 'claude_4_sonnet:abc311_d:143', 'gemini_2.5_flash_lite:abc311_d:193', 'claude_3.7_sonnet:abc311_d:98']","['claude_3.7_sonnet', 'claude_4_sonnet', 'gemini_2.5_flash', 'gemini_2.5_flash_lite']","['bwd', 'fwd']","{'gemini_2.5_flash:abc311_d:145:bwd': 'B', 'claude_4_sonnet:abc311_d:143:bwd': 'B', 'gemini_2.5_flash_lite:abc311_d:193:fwd': 'A', 'claude_3.7_sonnet:abc311_d:98:fwd': 'A'}",4,hard,-3.4783224761486053,-1.842570722103119,3.7707396554873576,1.5863690604406062,1.5861602285483318,"{'gemini_2.5_flash:abc311_d:145:bwd': 'factor_1', 'claude_4_sonnet:abc311_d:143:bwd': 'factor_1', 'gemini_2.5_flash_lite:abc311_d:193:fwd': 'factor_1', 'claude_3.7_sonnet:abc311_d:98:fwd': 'factor_1'}","{'claude_haiku_4_5': 1.0, 'mistral_14b': 0.75, 'mistral_3b': 0.5, 'mistral_8b': 0.75, 'qwen3_5_0_8b': 0.5, 'qwen3_5_27b': 0.5, 'qwen3_5_2b': 0.25, 'qwen3_5_4b': 0.5, 'qwen3_5_9b': 0.5}"
abc305_d,"['gemini_2.5_flash_lite:abc305_d:181:bwd', 'claude_4_opus:abc305_d:92:fwd']","['gemini_2.5_flash_lite:abc305_d:181', 'claude_4_opus:abc305_d:92']","['claude_4_opus', 'gemini_2.5_flash_lite']","['bwd', 'fwd']","{'gemini_2.5_flash_lite:abc305_d:181:bwd': 'B', 'claude_4_opus:abc305_d:92:fwd': 'A'}",2,hard,-0.15945887565612793,1.4762929677963257,0.7516275087929691,3.221309228019603,3.2203146807361662,"{'gemini_2.5_flash_lite:abc305_d:181:bwd': 'factor_1', 'claude_4_opus:abc305_d:92:fwd': 'factor_1'}","{'claude_haiku_4_5': 1.0, 'mistral_14b': 0.5, 'mistral_3b': 0.5, 'mistral_8b': 0.5, 'qwen3_5_0_8b': 0.0, 'qwen3_5_27b': 1.0, 'qwen3_5_2b': 0.5, 'qwen3_5_4b': 0.5, 'qwen3_5_9b': 1.0}"
3700,"['gemini_2.5_pro:3700:58:bwd', 'gemini_2.5_flash_lite:3700:143:bwd']","['gemini_2.5_pro:3700:58', 'gemini_2.5_flash_lite:3700:143']","['gemini_2.5_flash_lite', 'gemini_2.5_pro']",['bwd'],"{'gemini_2.5_pro:3700:58:bwd': 'B', 'gemini_2.5_flash_lite:3700:143:bwd': 'B'}",2,hard,-2.984651580452919,-1.3488998413085938,4.741783453810287,3.705248956906877,3.703954166671265,"{'gemini_2.5_pro:3700:58:bwd': 'factor_1', 'gemini_2.5_flash_lite:3700:143:bwd': 'factor_1'}","{'claude_haiku_4_5': 1.0, 'mistral_14b': 0.5, 'mistral_3b': 0.0, 'mistral_8b': 0.5, 'qwen3_5_0_8b': 0.0, 'qwen3_5_27b': 1.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0}"
3018,['gemini_2.5_flash_lite:3018:25:bwd'],['gemini_2.5_flash_lite:3018:25'],['gemini_2.5_flash_lite'],['bwd'],{'gemini_2.5_flash_lite:3018:25:bwd': 'B'},1,easy,0.36194345355033875,1.9976953268051147,0.0,5.274867534637451,5.27301549911499,{'gemini_2.5_flash_lite:3018:25:bwd': 'factor_1'},"{'claude_haiku_4_5': 1.0, 'mistral_14b': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_27b': 1.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0}"
abc342_e,"['gemini_2.5_pro:abc342_e:228:bwd', 'qwen3_235b:abc342_e:135:fwd', 'claude_3.7_sonnet:abc342_e:127:fwd', 'gemini_2.5_flash_lite:abc342_e:245:bwd', 'claude_4_opus:abc342_e:132:bwd', 'claude_4_sonnet:abc342_e:186:bwd', 'gemini_2.5_flash:abc342_e:185:fwd']","['gemini_2.5_pro:abc342_e:228', 'qwen3_235b:abc342_e:135', 'claude_3.7_sonnet:abc342_e:127', 'gemini_2.5_flash_lite:abc342_e:245', 'claude_4_opus:abc342_e:132', 'claude_4_sonnet:abc342_e:186', 'gemini_2.5_flash:abc342_e:185']","['claude_3.7_sonnet', 'claude_4_opus', 'claude_4_sonnet', 'gemini_2.5_flash', 'gemini_2.5_flash_lite', 'gemini_2.5_pro', 'qwen3_235b']","['bwd', 'fwd']","{'gemini_2.5_pro:abc342_e:228:bwd': 'B', 'qwen3_235b:abc342_e:135:fwd': 'A', 'claude_3.7_sonnet:abc342_e:127:fwd': 'A', 'gemini_2.5_flash_lite:abc342_e:245:bwd': 'B', 'claude_4_opus:abc342_e:132:bwd': 'B', 'claude_4_sonnet:abc342_e:186:bwd': 'B', 'gemini_2.5_flash:abc342_e:185:fwd': 'A'}",7,hard,-5.869946999209268,-4.234195249421256,5.577191025869662,2.051624045581693,2.0508893442765115,"{'gemini_2.5_pro:abc342_e:228:bwd': 'factor_1', 'qwen3_235b:abc342_e:135:fwd': 'factor_1', 'claude_3.7_sonnet:abc342_e:127:fwd': 'factor_1', 'gemini_2.5_flash_lite:abc342_e:245:bwd': 'factor_1', 'claude_4_opus:abc342_e:132:bwd': 'factor_1', 'claude_4_sonnet:abc342_e:186:bwd': 'factor_1', 'gemini_2.5_flash:abc342_e:185:fwd': 'factor_1'}","{'claude_haiku_4_5': 0.8571428571428571, 'mistral_14b': 0.8571428571428571, 'mistral_3b': 0.5714285714285714, 'mistral_8b': 0.8571428571428571, 'qwen3_5_0_8b': 0.5714285714285714, 'qwen3_5_27b': 0.7142857142857143, 'qwen3_5_2b': 0.5714285714285714, 'qwen3_5_4b': 0.5714285714285714, 'qwen3_5_9b': 0.7142857142857143}"
abc389_e,"['claude_4_sonnet:abc389_e:249:bwd', 'claude_3.7_sonnet:abc389_e:311:fwd', 'claude_4_opus:abc389_e:176:fwd', 'gemini_2.5_flash_lite:abc389_e:354:bwd', 'gemini_2.5_flash:abc389_e:267:fwd', 'qwen3_235b:abc389_e:191:fwd']","['claude_4_sonnet:abc389_e:249', 'claude_3.7_sonnet:abc389_e:311', 'claude_4_opus:abc389_e:176', 'gemini_2.5_flash_lite:abc389_e:354', 'gemini_2.5_flash:abc389_e:267', 'qwen3_235b:abc389_e:191']","['claude_3.7_sonnet', 'claude_4_opus', 'claude_4_sonnet', 'gemini_2.5_flash', 'gemini_2.5_flash_lite', 'qwen3_235b']","['bwd', 'fwd']","{'claude_4_sonnet:abc389_e:249:bwd': 'B', 'claude_3.7_sonnet:abc389_e:311:fwd': 'A', 'claude_4_opus:abc389_e:176:fwd': 'A', 'gemini_2.5_flash_lite:abc389_e:354:bwd': 'B', 'gemini_2.5_flash:abc389_e:267:fwd': 'A', 'qwen3_235b:abc389_e:191:fwd': 'A'}",6,hard,-3.690638482570648,-2.0548866987228394,4.01485238698768,1.365035231217062,1.3648087955547898,"{'claude_4_sonnet:abc389_e:249:bwd': 'factor_1', 'claude_3.7_sonnet:abc389_e:311:fwd': 'factor_1', 'claude_4_opus:abc389_e:176:fwd': 'factor_1', 'gemini_2.5_flash_lite:abc389_e:354:bwd': 'factor_1', 'gemini_2.5_flash:abc389_e:267:fwd': 'factor_1', 'qwen3_235b:abc389_e:191:fwd': 'factor_1'}","{'claude_haiku_4_5': 0.6666666666666666, 'mistral_14b': 0.8333333333333334, 'mistral_3b': 0.6666666666666666, 'mistral_8b': 0.6666666666666666, 'qwen3_5_0_8b': 0.6666666666666666, 'qwen3_5_27b': 0.6666666666666666, 'qwen3_5_2b': 0.16666666666666666, 'qwen3_5_4b': 0.3333333333333333, 'qwen3_5_9b': 0.5}"
3607,"['claude_3.7_sonnet:3607:66:bwd', 'claude_4_sonnet:3607:84:fwd', 'qwen3_235b:3607:64:fwd', 'gemini_2.5_flash:3607:354:bwd', 'gemini_2.5_pro:3607:40:fwd', 'gemini_2.5_flash_lite:3607:119:bwd']","['claude_3.7_sonnet:3607:66', 'claude_4_sonnet:3607:84', 'qwen3_235b:3607:64', 'gemini_2.5_flash:3607:354', 'gemini_2.5_pro:3607:40', 'gemini_2.5_flash_lite:3607:119']","['claude_3.7_sonnet', 'claude_4_sonnet', 'gemini_2.5_flash', 'gemini_2.5_flash_lite', 'gemini_2.5_pro', 'qwen3_235b']","['bwd', 'fwd']","{'claude_3.7_sonnet:3607:66:bwd': 'B', 'claude_4_sonnet:3607:84:fwd': 'A', 'qwen3_235b:3607:64:fwd': 'A', 'gemini_2.5_flash:3607:354:bwd': 'B', 'gemini_2.5_pro:3607:40:fwd': 'A', 'gemini_2.5_flash_lite:3607:119:bwd': 'B'}",6,medium,-3.344628721475601,-1.7088769475619,3.4538983453667638,1.1567363780256483,1.1566851404373035,"{'claude_3.7_sonnet:3607:66:bwd': 'factor_1', 'claude_4_sonnet:3607:84:fwd': 'factor_1', 'qwen3_235b:3607:64:fwd': 'factor_1', 'gemini_2.5_flash:3607:354:bwd': 'factor_1', 'gemini_2.5_pro:3607:40:fwd': 'factor_1', 'gemini_2.5_flash_lite:3607:119:bwd': 'factor_1'}","{'claude_haiku_4_5': 0.6666666666666666, 'mistral_14b': 1.0, 'mistral_3b': 0.5, 'mistral_8b': 0.6666666666666666, 'qwen3_5_0_8b': 0.5, 'qwen3_5_27b': 0.8333333333333334, 'qwen3_5_2b': 0.6666666666666666, 'qwen3_5_4b': 0.5, 'qwen3_5_9b': 0.6666666666666666}"
2870,['gemini_2.5_flash:2870:313:bwd'],['gemini_2.5_flash:2870:313'],['gemini_2.5_flash'],['bwd'],{'gemini_2.5_flash:2870:313:bwd': 'B'},1,hard,0.32951295375823975,1.9652647972106934,0.0,4.765851020812988,4.764310836791992,{'gemini_2.5_flash:2870:313:bwd': 'factor_1'},"{'claude_haiku_4_5': 1.0, 'mistral_14b': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_27b': 1.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0}"
abc322_c,['gemini_2.5_flash_lite:abc322_c:211:bwd'],['gemini_2.5_flash_lite:abc322_c:211'],['gemini_2.5_flash_lite'],['bwd'],{'gemini_2.5_flash_lite:abc322_c:211:bwd': 'B'},1,easy,0.3178006112575531,1.953552484512329,0.0,5.186141014099121,5.184341907501221,{'gemini_2.5_flash_lite:abc322_c:211:bwd': 'factor_1'},"{'claude_haiku_4_5': 1.0, 'mistral_14b': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_27b': 1.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0}"
abc318_b,['claude_3.7_sonnet:abc318_b:258:bwd'],['claude_3.7_sonnet:abc318_b:258'],['claude_3.7_sonnet'],['bwd'],{'claude_3.7_sonnet:abc318_b:258:bwd': 'B'},1,hard,0.3134295344352722,1.949181318283081,0.0,4.317386150360107,4.316134929656982,{'claude_3.7_sonnet:abc318_b:258:bwd': 'factor_1'},"{'claude_haiku_4_5': 1.0, 'mistral_14b': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_27b': 1.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0}"
2878,"['claude_4_opus:2878:8:bwd', 'gemini_2.5_flash:2878:314:bwd', 'claude_3.7_sonnet:2878:191:fwd']","['claude_4_opus:2878:8', 'gemini_2.5_flash:2878:314', 'claude_3.7_sonnet:2878:191']","['claude_3.7_sonnet', 'claude_4_opus', 'gemini_2.5_flash']","['bwd', 'fwd']","{'claude_4_opus:2878:8:bwd': 'B', 'gemini_2.5_flash:2878:314:bwd': 'B', 'claude_3.7_sonnet:2878:191:fwd': 'A'}",3,medium,-6.617047468821208,-4.981295704841614,6.787058503427047,2.0631213966917428,2.062699594843077,"{'claude_4_opus:2878:8:bwd': 'factor_1', 'gemini_2.5_flash:2878:314:bwd': 'factor_1', 'claude_3.7_sonnet:2878:191:fwd': 'factor_1'}","{'claude_haiku_4_5': 1.0, 'mistral_14b': 0.6666666666666666, 'mistral_3b': 0.6666666666666666, 'mistral_8b': 0.6666666666666666, 'qwen3_5_0_8b': 0.3333333333333333, 'qwen3_5_27b': 1.0, 'qwen3_5_2b': 0.6666666666666666, 'qwen3_5_4b': 0.6666666666666666, 'qwen3_5_9b': 1.0}"
abc306_c,"['claude_3.7_sonnet:abc306_c:94:fwd', 'claude_4_sonnet:abc306_c:134:fwd']","['claude_3.7_sonnet:abc306_c:94', 'claude_4_sonnet:abc306_c:134']","['claude_3.7_sonnet', 'claude_4_sonnet']",['fwd'],"{'claude_3.7_sonnet:abc306_c:94:fwd': 'A', 'claude_4_sonnet:abc306_c:134:fwd': 'A'}",2,easy,-0.5052638947963715,1.1304879188537598,1.1416114551273013,0.5583110490604091,0.561138648460597,"{'claude_3.7_sonnet:abc306_c:94:fwd': 'factor_1', 'claude_4_sonnet:abc306_c:134:fwd': 'factor_1'}","{'claude_haiku_4_5': 0.5, 'mistral_14b': 0.5, 'mistral_3b': 1.0, 'mistral_8b': 0.5, 'qwen3_5_0_8b': 0.5, 'qwen3_5_27b': 1.0, 'qwen3_5_2b': 0.5, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 1.0}"
abc376_d,"['gemini_2.5_flash_lite:abc376_d:317:fwd', 'gemini_2.5_flash:abc376_d:231:bwd']","['gemini_2.5_flash_lite:abc376_d:317', 'gemini_2.5_flash:abc376_d:231']","['gemini_2.5_flash', 'gemini_2.5_flash_lite']","['bwd', 'fwd']","{'gemini_2.5_flash_lite:abc376_d:317:fwd': 'A', 'gemini_2.5_flash:abc376_d:231:bwd': 'B'}",2,medium,0.20917478948831558,1.8449265956878662,0.13077121851087348,3.0415964232400445,3.0407192420056965,"{'gemini_2.5_flash_lite:abc376_d:317:fwd': 'factor_1', 'gemini_2.5_flash:abc376_d:231:bwd': 'factor_1'}","{'claude_haiku_4_5': 0.5, 'mistral_14b': 0.0, 'mistral_3b': 0.5, 'mistral_8b': 0.0, 'qwen3_5_0_8b': 0.5, 'qwen3_5_27b': 1.0, 'qwen3_5_2b': 0.5, 'qwen3_5_4b': 0.5, 'qwen3_5_9b': 1.0}"
